0.709803921569,	0.420614938582,	0.0,	0.0
0.713725490196,	0.428564888991,	0.0,	0.0
0.717647058824,	0.436499580377,	0.0,	0.0
0.721568627451,	0.444434271763,	0.0,	0.0
0.725490196078,	0.452368963149,	0.0,	0.0
0.729411764706,	0.460303654536,	0.0,	0.0
0.733333333333,	0.468238345922,	0.0,	0.0
0.737254901961,	0.476173037308,	0.0,	0.0
0.741176470588,	0.484107728695,	0.0,	0.0
0.745098039216,	0.492042420081,	0.0,	0.0
0.749019607843,	0.499992370489,	0.0,	0.0
0.752941176471,	0.499992370489,	0.0,	0.0
0.756862745098,	0.507927061875,	0.00793469138628,	0.00793469138628
0.760784313725,	0.515861753262,	0.0158693827726,	0.0158693827726
0.764705882353,	0.523796444648,	0.0238040741588,	0.0238040741588
0.76862745098,	0.531731136034,	0.0317387655451,	0.0317387655451
0.772549019608,	0.53966582742,	0.0396734569314,	0.0396734569314
0.776470588235,	0.547600518807,	0.0476081483177,	0.0476081483177
0.780392156863,	0.555535210193,	0.055542839704,	0.055542839704
0.78431372549,	0.563469901579,	0.0634775310903,	0.0634775310903
0.788235294118,	0.571419851987,	0.0714274814984,	0.0714274814984
0.792156862745,	0.579354543374,	0.0793621728847,	0.0793621728847
0.796078431373,	0.58728923476,	0.087296864271,	0.087296864271
0.8,	0.595223926146,	0.0952315556573,	0.0952315556573
0.803921568627,	0.603158617533,	0.103166247044,	0.103166247044
0.807843137255,	0.611093308919,	0.11110093843,	0.11110093843
0.811764705882,	0.619028000305,	0.119035629816,	0.119035629816
0.81568627451,	0.626962691691,	0.126970321202,	0.126970321202
0.819607843137,	0.634897383078,	0.134905012589,	0.134905012589
0.823529411765,	0.642847333486,	0.142854962997,	0.142854962997
0.827450980392,	0.650782024872,	0.150789654383,	0.150789654383
0.83137254902,	0.658716716258,	0.158724345769,	0.158724345769
0.835294117647,	0.666651407645,	0.166659037156,	0.166659037156
0.839215686275,	0.674586099031,	0.174593728542,	0.174593728542
0.843137254902,	0.682520790417,	0.182528419928,	0.182528419928
0.847058823529,	0.690455481804,	0.190463111315,	0.190463111315
0.850980392157,	0.69839017319,	0.198397802701,	0.198397802701
0.854901960784,	0.706324864576,	0.206332494087,	0.206332494087
0.858823529412,	0.714274814984,	0.214282444495,	0.214282444495
0.862745098039,	0.722209506371,	0.222217135882,	0.222217135882
0.866666666667,	0.730144197757,	0.230151827268,	0.230151827268
0.870588235294,	0.738078889143,	0.238086518654,	0.238086518654
0.874509803922,	0.746013580529,	0.24602121004,	0.24602121004
0.878431372549,	0.753948271916,	0.253955901427,	0.253955901427
0.882352941176,	0.761882963302,	0.261890592813,	0.261890592813
0.886274509804,	0.769817654688,	0.269825284199,	0.269825284199
0.890196078431,	0.777752346075,	0.277759975586,	0.277759975586
0.894117647059,	0.785702296483,	0.285709925994,	0.285709925994
0.898039215686,	0.793636987869,	0.29364461738,	0.29364461738
0.901960784314,	0.801571679255,	0.301579308766,	0.301579308766
0.905882352941,	0.809506370642,	0.309514000153,	0.309514000153
0.909803921569,	0.817441062028,	0.317448691539,	0.317448691539
0.913725490196,	0.825375753414,	0.325383382925,	0.325383382925
0.917647058824,	0.8333104448,	0.333318074311,	0.333318074311
0.921568627451,	0.841245136187,	0.341252765698,	0.341252765698
0.925490196078,	0.849179827573,	0.349187457084,	0.349187457084
0.929411764706,	0.857129777981,	0.357137407492,	0.357137407492
0.933333333333,	0.865064469368,	0.365072098878,	0.365072098878
0.937254901961,	0.872999160754,	0.373006790265,	0.373006790265
0.941176470588,	0.88093385214,	0.380941481651,	0.380941481651
0.945098039216,	0.888868543526,	0.388876173037,	0.388876173037
0.949019607843,	0.896803234913,	0.396810864424,	0.396810864424
0.952941176471,	0.904737926299,	0.40474555581,	0.40474555581
0.956862745098,	0.912672617685,	0.412680247196,	0.412680247196
0.960784313725,	0.920607309071,	0.420614938582,	0.420614938582
0.964705882353,	0.92855725948,	0.428564888991,	0.428564888991
0.96862745098,	0.936491950866,	0.436499580377,	0.436499580377
0.972549019608,	0.944426642252,	0.444434271763,	0.444434271763
0.976470588235,	0.952361333639,	0.452368963149,	0.452368963149
0.980392156863,	0.960296025025,	0.460303654536,	0.460303654536
0.98431372549,	0.968230716411,	0.468238345922,	0.468238345922
0.988235294118,	0.976165407797,	0.476173037308,	0.476173037308
0.992156862745,	0.984100099184,	0.484107728695,	0.484107728695
0.996078431373,	0.99203479057,	0.492042420081,	0.492042420081
1.0,	0.999984740978,	0.499992370489,	0.499992370489

